purchase_id,customer_id,product_id,offer_id,purchase_date,purchase_time,item_count,total_amount,discount_applied,payment_method,device_type,purchase_channel,status
1130,192,23,849,2023-10-03,4:27:17,5,1052.65,370.11,Cash,Mobile,App,Failed
1131,915,174,822,2023-10-27,1:02:22,4,694.59,324.58,Cash,Mobile,App,Completed
1132,995,171,67,2024-09-08,6:57:04,8,1362.64,34.84,Cash,Mobile,App,Completed
1133,951,98,574,2025-06-02,9:52:46,9,2442.42,156.42,Credit Card,Desktop,App,Completed
1134,694,10,814,2024-04-23,16:43:50,7,4026.2,163.23,Credit Card,Desktop,App,Refunded
1135,160,102,824,2025-06-12,23:00:18,5,4037.31,362.72,Credit Card,Mobile,App,Completed
1136,358,95,362,2024-03-22,2:16:14,1,4321.33,5.79,Credit Card,Desktop,Web,Refunded
1137,622,27,350,2023-11-21,13:10:29,9,4490.24,21.22,Cash,Desktop,Web,Failed
1138,38,74,909,2024-09-19,12:43:02,4,1215.97,104.23,Cash,Mobile,App,Completed
1139,2,31,459,2024-01-18,20:42:28,7,676.63,344.07,Wallet,Desktop,In-store,Refunded
1140,783,102,860,2024-04-23,19:46:23,10,1695.05,68.58,Cash,Desktop,Web,Failed
1141,71,166,413,2023-10-02,10:17:10,7,3406.89,279.26,UPI,Mobile,In-store,Refunded
1142,714,155,923,2024-09-24,23:04:28,6,1228.11,357.82,Wallet,Tablet,Web,Completed
1143,307,138,224,2023-11-08,11:05:35,9,1271.27,248.24,NetBanking,Mobile,In-store,Failed
1144,540,71,850,2024-07-15,7:37:26,8,715,93.97,Credit Card,Desktop,Web,Failed
1145,720,58,921,2023-12-22,2:07:54,4,1195.94,384.39,NetBanking,Mobile,Web,Refunded
1146,998,51,833,2024-12-16,12:26:04,2,3263.44,311.84,Cash,Mobile,Web,Failed
1147,477,19,12,2024-09-25,13:51:44,7,3628.96,202.97,Wallet,Tablet,In-store,Refunded
1148,611,35,146,2024-11-27,22:24:09,2,4141.39,148.82,NetBanking,Desktop,App,Refunded
1149,376,162,875,2024-08-21,3:28:17,4,3026.97,252.98,Credit Card,Tablet,In-store,Failed
1150,2,134,322,2025-01-18,19:07:49,3,1069.86,14.71,Wallet,Desktop,App,Refunded
1151,906,40,520,2024-02-22,17:46:26,8,1275.6,440.27,Wallet,Mobile,App,Refunded
1152,865,94,139,2023-08-28,14:57:48,5,297.22,171.05,Cash,Tablet,In-store,Completed
1153,955,163,401,2024-09-24,4:27:31,5,315.95,433.61,UPI,Desktop,Web,Failed
1154,707,153,165,2024-03-01,13:42:50,2,1690.49,492.48,Cash,Mobile,Web,Completed
1155,809,140,718,2025-02-23,4:28:21,8,1357.97,81.85,Cash,Mobile,In-store,Refunded
1156,944,35,275,2025-01-09,9:28:21,7,166.85,275.27,Cash,Tablet,Web,Refunded
1157,695,163,396,2024-09-14,23:14:29,5,2477.62,70.42,UPI,Mobile,App,Refunded
1158,59,79,408,2024-02-01,13:58:27,10,354,223.77,NetBanking,Mobile,In-store,Refunded
1159,481,37,849,2023-11-26,18:35:38,3,2254.66,216.99,Cash,Mobile,In-store,Refunded
1160,406,193,831,2024-05-09,7:26:16,6,862.6,418.47,NetBanking,Mobile,App,Completed
1161,426,75,218,2024-03-05,4:27:55,9,540.5,366.29,NetBanking,Mobile,Web,Failed
1162,577,27,654,2023-09-11,0:14:30,3,4259.88,200.03,Credit Card,Tablet,In-store,Failed
1163,419,145,606,2025-01-07,8:14:55,9,1500.13,146.93,Credit Card,Mobile,App,Completed
1164,875,193,212,2024-01-28,0:11:02,2,2684.91,217.94,NetBanking,Mobile,App,Completed
1165,513,161,285,2024-06-02,18:58:15,6,1007.8,305.92,Cash,Tablet,Web,Refunded
1166,956,170,809,2025-07-06,13:16:25,8,2545.49,303.49,Cash,Desktop,Web,Refunded
1167,403,114,587,2025-05-17,0:04:51,1,2372.31,25.56,Wallet,Mobile,Web,Refunded
1168,197,7,521,2024-09-03,17:40:02,5,4785.14,60.09,Wallet,Desktop,Web,Failed
1169,416,177,888,2023-11-10,15:50:35,9,2087.23,201.38,Credit Card,Mobile,Web,Completed
1170,483,30,258,2023-10-12,13:46:17,5,437.89,398.69,Cash,Desktop,App,Failed
1171,919,81,65,2024-08-26,7:39:41,5,3175.24,492.78,UPI,Mobile,App,Completed
1172,797,174,239,2024-03-14,13:15:06,7,1296.63,403.6,NetBanking,Mobile,In-store,Refunded
1173,257,11,899,2025-02-13,23:03:57,2,630.36,88.77,Wallet,Mobile,App,Completed
1174,818,190,595,2024-03-12,2:26:03,1,2798.7,31.6,UPI,Desktop,App,Completed
1175,303,172,918,2025-07-16,11:27:14,7,4821.83,275.21,NetBanking,Tablet,App,Refunded
1176,226,184,557,2025-03-05,9:57:02,9,3695.64,364.31,NetBanking,Tablet,Web,Completed
1177,405,167,354,2023-12-11,17:57:35,2,1761.02,14.66,NetBanking,Desktop,Web,Refunded
1178,47,193,179,2025-05-25,16:17:43,3,4808.42,391.41,NetBanking,Mobile,App,Failed
1179,23,198,708,2024-08-04,19:10:47,2,2924.18,141.13,Wallet,Mobile,Web,Completed
1180,582,115,603,2024-03-25,16:45:36,1,4200.88,123.3,Credit Card,Desktop,In-store,Failed
1181,137,58,228,2024-12-23,18:03:35,9,1107.84,59.07,UPI,Desktop,Web,Refunded
1182,228,149,173,2025-05-14,5:41:32,7,1054.06,59.81,NetBanking,Desktop,In-store,Refunded
1183,407,88,705,2024-03-15,4:07:38,6,1238.88,328.35,Wallet,Tablet,In-store,Completed
1184,998,2,223,2025-07-04,14:19:23,3,728.17,219.84,NetBanking,Tablet,Web,Refunded
1185,335,3,579,2025-05-18,20:05:37,8,2023.74,204.34,NetBanking,Desktop,In-store,Completed
1186,779,135,373,2024-10-08,16:30:10,5,3505.77,258.92,Wallet,Tablet,App,Completed
1187,708,91,789,2025-03-09,1:45:33,8,3086.97,243.09,NetBanking,Mobile,Web,Completed
1188,608,51,93,2023-12-04,18:40:54,9,1640.22,261.47,Credit Card,Mobile,In-store,Refunded
1189,78,44,782,2024-10-29,10:08:57,6,2059.33,450.91,Wallet,Mobile,Web,Failed
1190,503,117,810,2025-02-01,7:48:56,3,1464.69,56.02,NetBanking,Tablet,Web,Failed
1191,155,35,196,2025-04-22,14:32:36,2,457.79,214.53,UPI,Desktop,Web,Refunded
1192,854,50,819,2024-04-09,3:56:47,8,3044.37,219.11,Cash,Desktop,App,Refunded
1193,860,161,11,2023-09-20,15:45:19,2,3870.5,116.78,UPI,Desktop,In-store,Refunded
1194,763,93,228,2024-03-19,9:55:21,5,1183.48,54.08,Credit Card,Tablet,In-store,Failed
1195,310,143,424,2023-09-02,14:40:10,1,995.54,95.7,UPI,Mobile,App,Failed
1196,37,83,237,2023-12-25,19:27:29,2,2299.46,343.45,Credit Card,Desktop,In-store,Failed
1197,433,153,531,2024-08-14,0:32:02,6,1105.25,10.96,UPI,Tablet,In-store,Failed
1198,301,108,378,2023-10-25,12:14:49,1,919.11,59.18,UPI,Desktop,In-store,Refunded
1199,799,19,578,2023-10-27,18:32:15,10,3929.46,315.48,Credit Card,Tablet,In-store,Refunded
1200,59,16,374,2024-06-27,0:39:56,1,4896.45,429.93,Wallet,Tablet,App,Failed
1201,554,199,592,2024-08-29,1:03:09,7,2184.44,35.96,NetBanking,Mobile,In-store,Failed
1202,812,85,530,2025-07-06,8:29:05,7,3956.1,339.3,UPI,Desktop,Web,Refunded
1203,6,94,685,2023-10-04,4:46:24,7,2291.82,101.26,Credit Card,Desktop,App,Failed
1204,232,2,321,2024-04-12,4:04:27,6,553.69,161.39,NetBanking,Tablet,App,Completed
1205,918,53,43,2024-06-01,7:04:18,10,2579.49,401.95,Credit Card,Mobile,Web,Completed
1206,155,196,943,2023-09-05,10:57:23,1,1013.26,195.18,Credit Card,Desktop,Web,Failed
1207,570,16,712,2024-08-01,10:13:48,2,1045.64,343.47,Cash,Desktop,Web,Completed
1208,401,200,234,2023-12-07,21:43:27,8,1999.71,187.53,Cash,Tablet,In-store,Completed
1209,319,65,181,2025-05-21,22:03:11,2,2257.8,89.17,NetBanking,Mobile,Web,Completed
1210,481,71,511,2025-01-17,21:57:38,6,741.07,450.49,NetBanking,Desktop,Web,Failed
1211,792,170,98,2024-10-10,23:24:03,10,4498.43,126.06,Wallet,Mobile,Web,Failed
1212,27,181,987,2024-07-20,22:37:29,2,1833.68,270.05,Wallet,Desktop,Web,Failed
1213,237,131,356,2025-04-03,9:05:08,9,1758.16,28.62,Wallet,Desktop,Web,Completed
1214,965,87,729,2024-09-14,0:31:04,2,4856.28,46.15,Credit Card,Mobile,App,Refunded
1215,434,162,481,2025-01-12,22:07:56,9,2416.46,97.49,Credit Card,Tablet,Web,Refunded
1216,954,114,988,2024-10-23,17:28:52,10,3938.11,389.39,UPI,Desktop,App,Completed
1217,92,163,32,2024-12-29,6:33:29,1,1409.29,171.57,UPI,Tablet,App,Completed
1218,262,136,163,2024-08-26,3:59:51,5,3538.45,390.13,Credit Card,Tablet,Web,Completed
1219,792,73,285,2024-01-16,23:21:50,6,1824.8,231.8,Credit Card,Mobile,Web,Failed
1220,196,140,139,2024-04-15,19:24:06,5,1572.63,298.46,Credit Card,Desktop,In-store,Refunded
1221,426,118,411,2023-08-22,12:10:59,5,1442.2,278.77,NetBanking,Mobile,App,Completed
1222,9,97,151,2023-12-26,3:10:00,9,151.4,252.01,UPI,Mobile,Web,Completed
1223,163,109,891,2023-10-14,1:26:35,2,4022.5,46.43,Wallet,Desktop,App,Completed
1224,400,101,530,2023-11-20,3:48:08,9,4369.03,209.16,Wallet,Desktop,App,Refunded
1225,561,123,401,2025-02-28,10:53:11,1,2192.16,489.59,NetBanking,Mobile,App,Refunded
1226,385,25,934,2025-03-28,18:28:35,4,411.96,475.02,Cash,Tablet,Web,Completed
1227,795,184,361,2025-01-04,19:05:46,1,3442.73,48.71,UPI,Tablet,App,Refunded
1228,461,197,775,2024-09-03,23:28:48,7,3288.4,488.89,NetBanking,Desktop,App,Refunded
1229,739,175,717,2024-11-28,23:20:10,3,2015.32,385.24,Cash,Tablet,In-store,Failed
1230,359,83,517,2025-04-05,7:48:13,2,1194.99,163.5,Credit Card,Mobile,Web,Failed
1231,151,5,558,2025-02-12,9:35:35,8,759.68,259.96,Cash,Tablet,In-store,Failed
1232,671,104,641,2025-01-17,12:15:05,5,1494,404.2,Wallet,Tablet,In-store,Failed
1233,731,52,761,2023-08-10,15:06:06,1,4633.31,418.14,UPI,Desktop,Web,Completed
1234,674,177,468,2024-04-03,8:26:54,1,3678.43,376.98,NetBanking,Desktop,Web,Completed
1235,403,89,213,2025-02-19,13:57:25,6,4272.72,186.81,UPI,Mobile,In-store,Failed
1236,53,98,767,2025-06-11,19:40:42,10,3255.53,113.9,UPI,Desktop,Web,Refunded
1237,147,143,583,2024-08-24,17:22:09,1,3690.12,108.55,NetBanking,Tablet,In-store,Failed
1238,144,170,271,2025-04-18,5:19:18,9,3776.19,96.44,UPI,Desktop,In-store,Failed
1239,98,28,187,2023-07-31,9:29:48,5,393.79,389.19,Cash,Desktop,In-store,Failed
1240,76,103,962,2024-12-25,2:26:00,2,3904.74,226.85,UPI,Tablet,Web,Refunded
1241,441,195,893,2024-09-25,18:06:04,5,1051.54,264.34,NetBanking,Tablet,App,Completed
1242,255,167,481,2024-04-02,16:51:35,10,2885.39,495.82,Credit Card,Tablet,In-store,Completed
1243,350,130,804,2023-11-26,16:42:29,6,4126.25,135.22,UPI,Desktop,In-store,Completed
1244,162,142,194,2023-08-28,9:27:55,3,2109.26,260.54,Credit Card,Tablet,In-store,Failed
1245,164,99,152,2023-08-31,6:53:27,3,131.87,215.11,NetBanking,Tablet,In-store,Completed
1246,928,199,315,2025-07-04,14:15:30,5,2948.25,497.61,NetBanking,Tablet,Web,Completed
1247,187,99,727,2024-12-05,0:55:12,7,2303.72,184.02,Wallet,Mobile,Web,Refunded
1248,544,112,126,2025-06-01,16:55:06,5,1718.7,33.03,Cash,Desktop,App,Refunded
1249,231,120,142,2025-07-06,1:09:48,3,2619.87,456.26,NetBanking,Mobile,App,Failed
1250,977,3,124,2023-07-28,10:36:19,1,2627.66,78.98,Credit Card,Mobile,App,Completed
1251,788,136,829,2023-08-31,14:19:10,2,4834.65,393.58,Credit Card,Mobile,Web,Failed
1252,249,122,173,2025-04-27,13:52:43,10,2721.06,134.23,Cash,Mobile,Web,Completed
1253,630,165,380,2023-12-23,0:39:10,3,1999.81,108.95,Cash,Mobile,App,Refunded
1254,30,147,141,2023-10-12,7:43:47,9,2308.07,225.2,Wallet,Mobile,App,Completed
1255,917,51,917,2024-06-14,7:40:18,7,4548.91,230.84,Wallet,Desktop,In-store,Failed
1256,993,168,910,2024-03-08,11:01:56,4,4393.88,12.4,Wallet,Desktop,In-store,Completed
1257,260,126,84,2024-10-11,6:01:20,8,4866.46,435.49,NetBanking,Mobile,In-store,Completed
1258,786,106,779,2024-06-23,3:45:51,8,2955.89,295.98,Cash,Mobile,App,Refunded
1259,694,122,129,2024-05-10,22:56:37,2,4629.2,277.59,NetBanking,Mobile,In-store,Failed
1260,417,55,366,2025-04-19,17:43:57,9,4818.91,194.35,Cash,Mobile,Web,Failed
1261,618,77,777,2023-11-22,23:47:04,6,3638.15,359.59,NetBanking,Desktop,In-store,Refunded
1262,420,80,890,2024-02-21,18:44:12,1,2749.7,28.4,Credit Card,Mobile,In-store,Refunded
1263,225,180,668,2024-02-22,4:27:46,8,681.07,144.2,UPI,Desktop,In-store,Refunded
1264,826,106,393,2024-03-20,13:32:08,1,3283.49,496.66,UPI,Mobile,Web,Refunded
1265,640,110,537,2023-09-08,10:49:23,4,1400.75,404.5,Wallet,Tablet,App,Refunded
1266,614,15,70,2023-08-25,12:16:44,3,3839.9,358.96,NetBanking,Tablet,App,Failed
1267,1,178,554,2025-03-19,5:30:40,9,3437.27,81.06,UPI,Desktop,In-store,Failed
1268,426,80,103,2023-09-11,11:37:04,2,4706.52,378.59,Wallet,Tablet,In-store,Refunded
1269,736,163,433,2023-11-01,22:16:26,9,447.93,198.55,Cash,Tablet,In-store,Refunded
1270,308,4,760,2024-05-17,10:32:07,9,828.72,221.44,UPI,Mobile,App,Failed
1271,506,46,803,2024-07-19,19:35:32,3,3525.64,476.28,NetBanking,Desktop,Web,Completed
1272,51,85,131,2025-05-17,1:26:31,9,427.51,295.63,Cash,Tablet,Web,Failed
1273,584,65,248,2024-02-28,5:48:16,6,2357.48,122.96,Wallet,Desktop,In-store,Failed
1274,456,183,546,2025-03-23,2:40:20,2,4038.11,25.87,UPI,Mobile,App,Refunded
1275,940,49,17,2025-01-18,16:05:36,4,3280.38,143.74,Wallet,Mobile,App,Failed
1276,448,130,698,2025-06-13,12:42:54,1,2861.88,439.54,Cash,Tablet,Web,Completed
1277,451,149,80,2024-06-16,19:54:10,3,3576.77,377,Wallet,Mobile,Web,Completed
1278,891,143,40,2024-06-06,16:00:25,4,3569.25,58.64,Cash,Tablet,In-store,Completed
1279,195,15,161,2024-05-09,0:27:17,5,1985.33,305.4,Wallet,Mobile,App,Completed
1280,483,147,277,2024-02-29,3:30:55,5,3981.08,96.55,Cash,Tablet,Web,Failed
1281,220,112,416,2024-04-26,21:54:16,9,4201.12,438.7,Credit Card,Desktop,In-store,Completed
1282,522,38,365,2024-04-27,14:25:29,6,241.96,330.05,Wallet,Desktop,Web,Completed
1283,506,156,309,2024-05-29,23:52:35,7,2613.95,416.78,Wallet,Mobile,Web,Completed
1284,988,9,765,2025-04-13,23:53:11,5,2220.7,105.54,Cash,Mobile,App,Refunded
1285,200,137,925,2023-11-02,21:57:15,10,1617.68,47.29,Cash,Desktop,Web,Failed
1286,830,18,27,2025-06-19,8:03:24,1,3356.13,318,NetBanking,Desktop,In-store,Failed
1287,892,69,729,2024-01-06,3:07:40,3,1411.85,343.28,NetBanking,Tablet,Web,Refunded
1288,641,47,158,2025-06-29,14:50:39,2,1327.28,254.98,Credit Card,Tablet,App,Failed
1289,81,182,867,2025-02-26,15:21:04,10,2226.81,189.97,UPI,Mobile,In-store,Failed
1290,711,173,862,2025-05-07,8:04:13,3,2039.88,437.74,Credit Card,Mobile,In-store,Completed
1291,471,4,210,2025-04-02,2:58:01,7,2812.38,17.22,Credit Card,Tablet,Web,Completed
1292,663,72,727,2023-11-20,18:31:37,8,134.64,407.65,UPI,Tablet,In-store,Failed
1293,547,78,114,2025-04-29,13:54:54,5,2744.38,151.68,Cash,Desktop,In-store,Completed
1294,694,90,165,2024-12-13,18:57:40,9,4042.41,356.42,Cash,Mobile,Web,Completed
1295,540,121,129,2025-04-16,14:52:15,5,4425.31,168.05,Cash,Mobile,In-store,Completed
1296,803,15,515,2024-10-10,5:32:44,4,116.7,163.37,UPI,Desktop,Web,Completed
1297,12,194,343,2024-12-10,10:54:56,1,1178.8,85.84,Credit Card,Tablet,Web,Refunded
1298,958,32,223,2023-11-29,11:05:35,6,1240.83,210.91,UPI,Tablet,In-store,Completed
1299,485,59,382,2024-06-23,22:27:05,1,4464.53,49.46,Cash,Mobile,In-store,Completed
1300,26,122,664,2025-03-31,21:55:36,3,1223.82,6.23,NetBanking,Desktop,Web,Failed
1301,335,27,55,2025-01-28,6:26:08,5,1986.63,490.79,NetBanking,Tablet,App,Refunded
1302,878,33,700,2024-03-15,17:24:59,8,1755.54,158.27,NetBanking,Desktop,App,Completed
1303,379,107,109,2024-08-20,1:05:26,5,1082.66,157.68,NetBanking,Desktop,App,Completed
1304,965,77,317,2023-08-18,18:57:11,10,4129.45,145.58,NetBanking,Mobile,In-store,Refunded
1305,107,33,858,2025-05-02,5:32:49,5,2329.14,433.37,Cash,Desktop,In-store,Refunded
1306,797,133,326,2024-08-20,8:11:40,5,4282.81,225.45,UPI,Mobile,App,Failed
1307,904,94,860,2023-12-29,9:16:18,6,4556.41,55.26,Wallet,Tablet,App,Completed
1308,768,66,257,2023-12-07,18:23:55,4,3119.34,173.15,Credit Card,Desktop,App,Completed
1309,995,71,342,2024-01-07,16:39:45,10,3645.64,272.94,Wallet,Tablet,Web,Completed
1310,263,78,547,2024-11-02,18:21:33,1,1252.34,308.22,Wallet,Mobile,App,Completed
1311,351,97,651,2025-02-27,23:34:28,10,458.17,30.77,NetBanking,Mobile,App,Failed
1312,965,113,192,2023-08-14,6:34:13,7,3607.9,192.58,Credit Card,Desktop,In-store,Completed
1313,311,64,330,2024-09-15,18:55:11,9,618.93,432.46,Cash,Desktop,App,Completed
1314,462,146,386,2023-08-13,19:08:34,5,1615.66,413.49,Credit Card,Mobile,In-store,Failed
1315,27,147,242,2024-11-07,1:54:02,9,2368.58,140.13,Credit Card,Desktop,Web,Failed
1316,320,90,264,2024-01-24,11:41:21,9,3807.24,288.94,Wallet,Mobile,In-store,Failed
1317,103,179,747,2024-05-07,8:14:39,1,1916.82,36.42,Cash,Mobile,Web,Failed
1318,656,181,653,2024-07-08,13:15:49,7,3627.02,146.77,UPI,Mobile,Web,Completed
1319,632,183,369,2024-09-17,9:07:58,8,1455.69,463.88,Credit Card,Tablet,Web,Refunded
1320,935,37,772,2025-03-06,16:57:37,5,388.51,356.22,Credit Card,Mobile,Web,Failed
1321,675,102,46,2025-05-10,12:17:35,10,3428.03,448.5,UPI,Tablet,App,Failed
1322,109,54,174,2024-05-28,3:49:51,5,789.29,125.94,NetBanking,Mobile,App,Refunded
1323,306,41,557,2023-12-17,11:50:04,2,2808.16,251.18,Credit Card,Mobile,Web,Completed
1324,553,155,327,2024-01-20,21:46:54,1,2019.24,133.79,Cash,Mobile,In-store,Refunded
1325,297,18,340,2024-06-28,1:27:04,6,992.61,351,UPI,Desktop,App,Refunded
1326,190,152,279,2024-11-04,4:09:12,7,4154.96,259.99,NetBanking,Tablet,In-store,Refunded
1327,268,195,741,2024-10-16,16:45:47,3,1136.3,491.4,Credit Card,Desktop,Web,Completed
1328,134,13,663,2024-12-18,21:03:36,5,3289.44,377.73,NetBanking,Tablet,Web,Completed
1329,754,9,351,2024-04-13,12:44:17,9,1341.92,200.84,NetBanking,Desktop,In-store,Failed
1330,946,178,773,2025-03-12,19:41:03,3,729.52,372.44,Wallet,Mobile,App,Refunded
1331,456,18,558,2023-08-06,15:21:26,8,549.81,379.42,UPI,Desktop,App,Completed
1332,782,36,205,2024-10-30,13:39:23,1,2530.82,108.76,Wallet,Mobile,Web,Failed
1333,101,169,589,2025-05-01,2:52:23,5,2198.28,290.75,NetBanking,Mobile,App,Failed
1334,528,45,965,2024-05-14,7:37:27,4,4178.51,243.32,NetBanking,Tablet,App,Refunded
1335,368,197,771,2024-06-08,3:08:44,6,101.35,330.03,Wallet,Desktop,App,Refunded
1336,788,100,242,2024-10-10,3:04:07,2,1620.97,136.82,NetBanking,Mobile,Web,Completed
1337,554,140,982,2023-07-25,10:02:57,5,4942.66,442.43,NetBanking,Tablet,In-store,Refunded
1338,903,36,990,2024-10-03,22:10:55,7,949.67,20.75,Wallet,Tablet,App,Completed
1339,870,146,905,2024-03-24,18:24:42,7,4116.51,255.41,NetBanking,Desktop,App,Completed
1340,689,102,864,2024-12-15,7:43:20,6,3892.5,262.43,NetBanking,Desktop,In-store,Completed
1341,967,193,222,2023-09-26,8:53:15,1,4398.62,76.33,Wallet,Tablet,Web,Failed
1342,421,184,415,2024-05-21,0:40:31,9,2126.08,229.44,Credit Card,Tablet,App,Refunded
1343,705,95,673,2023-09-27,10:17:57,2,2253.35,133.1,NetBanking,Tablet,Web,Refunded
1344,12,12,184,2024-08-04,23:59:44,3,3204.06,131.67,NetBanking,Mobile,App,Completed
1345,182,101,602,2024-09-08,15:47:31,10,1248.32,473.37,Credit Card,Tablet,In-store,Completed
1346,347,129,998,2025-01-30,17:52:40,6,692.54,378.94,Wallet,Desktop,In-store,Refunded
1347,967,111,871,2025-04-08,9:41:23,10,1791.59,247.61,Wallet,Desktop,In-store,Completed
1348,129,79,544,2024-05-23,12:17:52,7,402.79,361.84,Credit Card,Mobile,In-store,Failed
1349,103,144,442,2025-03-31,0:55:26,4,601,377.28,UPI,Mobile,In-store,Refunded
1350,892,60,580,2024-09-17,9:48:24,6,2842.92,213.49,UPI,Tablet,Web,Completed
1351,846,29,234,2023-11-20,9:05:03,4,339.56,443.75,Credit Card,Tablet,Web,Failed
1352,218,46,991,2024-04-03,3:59:12,4,981.94,45.04,NetBanking,Mobile,In-store,Completed
1353,349,86,708,2023-09-23,12:44:27,4,1746.44,115.82,Wallet,Mobile,App,Completed
1354,331,90,212,2023-09-08,9:57:43,9,4833.48,15.96,Cash,Desktop,In-store,Refunded
1355,250,182,70,2023-08-30,0:14:48,10,2875.56,396.67,Cash,Tablet,App,Failed
1356,661,16,109,2024-06-08,21:20:28,1,1565.76,243.52,Cash,Mobile,In-store,Refunded
1357,420,140,150,2025-03-08,18:46:20,1,1544.09,452.67,NetBanking,Tablet,In-store,Failed
1358,454,23,664,2024-09-12,2:39:11,10,2171.81,474.85,NetBanking,Tablet,In-store,Refunded
1359,394,90,687,2024-11-26,0:25:00,10,2751.12,240.92,NetBanking,Mobile,In-store,Completed
1360,225,131,814,2024-02-15,20:53:43,7,1651.79,71.39,Cash,Tablet,In-store,Refunded
1361,348,12,943,2025-04-12,16:08:44,9,3082.34,292.32,Cash,Desktop,App,Refunded
1362,240,142,464,2023-10-05,15:12:07,4,2261.18,136.8,UPI,Tablet,Web,Refunded
1363,277,119,310,2024-01-08,6:13:58,9,4415.44,408.73,UPI,Tablet,App,Failed
1364,268,96,988,2025-06-21,17:42:36,7,472.96,15.88,Credit Card,Tablet,In-store,Refunded
1365,30,160,351,2024-02-22,15:24:24,3,4918.95,19.63,UPI,Desktop,Web,Completed
1366,696,119,547,2025-06-08,21:12:16,5,1584.03,77.17,Wallet,Desktop,Web,Completed
1367,398,168,452,2024-03-19,4:09:33,8,2572.02,322.63,NetBanking,Desktop,App,Refunded
1368,270,25,523,2024-02-26,6:28:57,9,216.24,249.79,Cash,Tablet,In-store,Failed
1369,34,55,796,2024-03-21,17:57:39,3,994.23,149.38,Credit Card,Mobile,App,Refunded
1370,915,136,996,2025-05-06,10:14:48,8,2143.64,22.03,NetBanking,Mobile,In-store,Failed
1371,16,6,310,2024-12-15,3:23:13,2,4822.28,326.66,NetBanking,Tablet,Web,Failed
1372,990,19,596,2023-10-24,14:27:50,9,3107.11,315.09,NetBanking,Tablet,App,Refunded
1373,457,136,629,2024-08-06,23:30:28,8,4255.5,450.46,Wallet,Tablet,In-store,Refunded
1374,920,90,717,2025-06-22,12:03:13,10,2833.59,374.24,UPI,Desktop,App,Refunded
1375,351,118,287,2025-05-06,15:12:45,3,4210.49,132.82,UPI,Tablet,In-store,Completed
1376,430,79,627,2025-01-31,4:45:52,9,3785.23,400.2,Credit Card,Mobile,In-store,Failed
1377,330,83,139,2024-10-27,12:38:59,1,923.77,289.49,Credit Card,Mobile,In-store,Failed
1378,972,10,76,2023-08-04,23:01:24,7,3098.82,453.64,UPI,Desktop,App,Refunded
1379,348,88,894,2024-05-20,13:38:58,3,302.42,356.71,Credit Card,Desktop,App,Completed
1380,308,85,414,2023-11-03,11:06:01,3,4223.99,332.5,NetBanking,Tablet,In-store,Refunded
1381,865,47,969,2024-01-29,15:26:16,10,4976.09,275.82,Wallet,Mobile,Web,Completed
1382,107,46,314,2023-09-15,19:49:11,9,2494.28,396.52,Credit Card,Tablet,App,Completed
1383,425,52,555,2024-10-10,3:24:32,7,3658.57,81.22,Wallet,Tablet,App,Completed
1384,1000,84,236,2024-11-12,15:39:53,4,1255.95,257.05,Cash,Mobile,In-store,Completed
1385,213,163,840,2024-11-22,4:54:16,6,1047.15,182.74,NetBanking,Mobile,Web,Refunded
1386,590,149,381,2024-07-27,18:20:38,4,2870.67,17.3,Cash,Tablet,In-store,Refunded
1387,55,29,564,2024-01-12,1:38:45,1,2532.56,90.23,Cash,Desktop,App,Failed
1388,256,146,552,2024-05-24,11:40:13,5,3531.5,262.13,Credit Card,Desktop,Web,Failed
1389,402,133,626,2024-12-22,21:40:18,1,2646.81,212.02,UPI,Tablet,App,Failed
1390,590,147,688,2024-03-08,5:50:49,10,108.48,298.64,NetBanking,Tablet,In-store,Refunded
1391,609,133,272,2024-11-10,20:24:55,5,210.91,176.88,UPI,Mobile,App,Refunded
1392,83,26,325,2024-08-06,5:41:52,4,1784.47,429.49,Cash,Mobile,Web,Completed
1393,636,12,805,2025-03-31,6:06:55,1,2250.81,167.78,Cash,Mobile,In-store,Completed
1394,368,113,250,2024-05-16,1:44:00,8,4135.34,481.93,NetBanking,Desktop,App,Completed
1395,701,67,124,2024-02-23,18:39:24,6,3005.59,112.95,Credit Card,Desktop,Web,Failed
1396,985,7,50,2023-09-19,9:24:56,9,1596.27,300.18,Credit Card,Desktop,App,Failed
1397,838,119,987,2025-01-23,22:49:13,7,2023.13,349.09,UPI,Desktop,App,Failed
1398,17,71,37,2024-09-15,15:28:05,7,1518.06,353.45,Wallet,Mobile,In-store,Refunded
1399,732,198,721,2024-09-18,0:59:38,8,3043.67,7.34,NetBanking,Desktop,Web,Completed
1400,699,18,492,2024-01-05,14:02:48,6,4833.87,238.33,Cash,Desktop,App,Failed
1401,952,182,89,2024-01-26,14:13:01,8,2398.64,227.98,UPI,Tablet,Web,Failed
1402,845,8,816,2024-09-21,5:30:48,8,977.89,198.33,Credit Card,Mobile,In-store,Refunded
1403,820,159,849,2025-03-28,21:37:50,7,4401.35,377.07,NetBanking,Mobile,App,Failed
1404,353,84,1,2023-08-02,16:01:35,3,3447.8,239.31,Cash,Desktop,In-store,Refunded
1405,146,64,209,2024-11-17,12:44:35,2,2363.94,85.6,UPI,Tablet,App,Refunded
1406,602,69,503,2025-07-02,5:08:00,9,2835.03,20.86,Cash,Desktop,In-store,Completed
